Position,Track Name,Artist,Streams,date,region,spotify_id
31,Bohemian Rhapsody - 2011 Mix,Queen,12689279,2019-03-01--2019-03-08,global,7tFiyTwD0nx5a1eklYtX2J
32,SICKO MODE,Travis Scott,12293370,2019-03-01--2019-03-08,global,2xLMifQCjDGFmkHkpNLD9h
33,Thotiana,Blueface,11879188,2019-03-01--2019-03-08,global,3oh6SCCeLuXhFpEyepla6G
34,Eastside (with Halsey & Khalid),benny blanco,11670805,2019-03-01--2019-03-08,global,7FGq80cy8juXBCD2nrqdWU
35,a lot,21 Savage,11603914,2019-03-01--2019-03-08,global,2t8yVaLvJ0RenpXUIAC52d
36,Look Back at It,A Boogie Wit da Hoodie,11476420,2019-03-01--2019-03-08,global,3Ol2xnObFdKV9pmRD2t9x8
37,Desconocidos,Mau y Ricky,11171301,2019-03-01--2019-03-08,global,0s5DNDV6LAKn2u2Ufa3VjQ
38,Who Do You Love,The Chainsmokers,11164693,2019-03-01--2019-03-08,global,11cDEev79fPKi6uJCjUhu8
39,Let Me Down Slowly,Alec Benjamin,11033525,2019-03-01--2019-03-08,global,2qxmye6gAegTMjLKEBoR3d
40,Pure Water (with Migos),Mustard,10622159,2019-03-01--2019-03-08,global,63cd4JkwGgYJrbOizbfmsp
41,Better Now,Post Malone,10481975,2019-03-01--2019-03-08,global,7dt6x5M1jzdTEt8oCbisTK
42,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,10359344,2019-03-01--2019-03-08,global,1wJRveJZLSb1rjhnUHQiv6
43,ZEZE (feat. Travis Scott & Offset),Kodak Black,10156214,2019-03-01--2019-03-08,global,0FZ4Dmg8jJJAPJnvBIzD9z
44,Girls Like You (feat. Cardi B),Maroon 5,10093137,2019-03-01--2019-03-08,global,7fa9MBXhVfQ8P8Df9OEbD8
45,Ella Quiere Beber - Remix,Anuel AA,9970949,2019-03-01--2019-03-08,global,3f5lA8nnc4YYF1qf78WpHw
46,Amanece,Anuel AA,9952060,2019-03-01--2019-03-08,global,1LiN0Z98FkR1t0m8KmLcAH
47,Be Alright,Dean Lewis,9907186,2019-03-01--2019-03-08,global,3EPXxR3ImUwfayaurPi3cm
48,Drip Too Hard (Lil Baby & Gunna),Lil Baby,9720539,2019-03-01--2019-03-08,global,78QR3Wp35dqAhFEc2qAGjE
49,when the party's over,Billie Eilish,9610399,2019-03-01--2019-03-08,global,14JzyD6FlBD5z0wV5P07YI
50,wish you were gay,Billie Eilish,9590974,2019-03-01--2019-03-08,global,4txc3txsIt81diMzGhrVPS
51,Lucid Dreams,Juice WRLD,9374481,2019-03-01--2019-03-08,global,285pBltuF7vW8TeWk8hdRR
52,Te Vi,Piso 21,9362717,2019-03-01--2019-03-08,global,059bcIhyc2SBwm6sw2AZzd
53,lovely,Billie Eilish,9310717,2019-03-01--2019-03-08,global,1NJcg626wLln4pGHpiV7mf
54,Better,Khalid,9256241,2019-03-01--2019-03-08,global,6zeeWid2sgw4lap2jV61PZ
55,Un Año,Sebastian Yatra,9159527,2019-03-01--2019-03-08,global,5BDP2tky8oMQJPS33frKVp
56,Always Remember Us This Way,Lady Gaga,9037817,2019-03-01--2019-03-08,global,2rbDhOo9Fh61Bbu23T2qCk
57,Someone You Loved,Lewis Capaldi,8974606,2019-03-01--2019-03-08,global,2TIlqbIneP0ZY1O0EzYLlc
58,I,Lil Skies,8890612,2019-03-01--2019-03-08,global,4ZT9FnbFu1PaBfV3itxiqT
59,SAD!,XXXTENTACION,8874350,2019-03-01--2019-03-08,global,3ee8Jmje8o58CHK66QrVC2
60,rockstar (feat. 21 Savage),Post Malone,8783100,2019-03-01--2019-03-08,global,0e7ipj03S05BNilyu5bRzt
61,Nights Like This (feat. Ty Dolla $ign),Kehlani,8704185,2019-03-01--2019-03-08,global,6ZRuF2n1CQxyxxAAWsKJOy
62,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,8684649,2019-03-01--2019-03-08,global,5JEx7HbmvHQQswJCsoo9rA
63,Mo Bamba,Sheck Wes,8545117,2019-03-01--2019-03-08,global,1xzBco0xcoJEDXktl7Jxrr
64,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,8349586,2019-03-01--2019-03-08,global,27rdGxbavYJeBphck5MZAF
65,Last Hurrah,Bebe Rexha,8238212,2019-03-01--2019-03-08,global,0i0wnv9UoFdZ5MfuFGQzMy
66,Moonlight,XXXTENTACION,8220080,2019-03-01--2019-03-08,global,0JP9xo3adEtGSdUEISiszL
67,needy,Ariana Grande,8134480,2019-03-01--2019-03-08,global,1TEL6MlSSVLSdhOSddidlJ
68,Saturday Nights,Khalid,8096501,2019-03-01--2019-03-08,global,5kfNriitmkNE8mUbZ7gbq8
69,Wake Up in the Sky,Gucci Mane,8093333,2019-03-01--2019-03-08,global,2G1tXoGBaEMJ7FKGnkf6ud
70,NASA,Ariana Grande,7992740,2019-03-01--2019-03-08,global,4SPu0Ql902hTVXkBoNIYtq
71,Don't Stop Me Now - 2011 Mix,Queen,7982502,2019-03-01--2019-03-08,global,5T8EDUDqKcs6OSOwEsfqG7
72,HP,Maluma,7936659,2019-03-01--2019-03-08,global,31UjYv5vLsDkzchJOtUMtW
73,Another One Bites The Dust - Remastered 2011,Queen,7876272,2019-03-01--2019-03-08,global,5vdp5UmvTsnMEMESIF2Ym7
74,Youngblood,5 Seconds of Summer,7751364,2019-03-01--2019-03-08,global,2iUXsYOEPhVqEBwsqP70rE
75,Adictiva,Daddy Yankee,7744733,2019-03-01--2019-03-08,global,6MJUCumnQsQEKbCy28tbCP
76,bloodline,Ariana Grande,7575637,2019-03-01--2019-03-08,global,2hloaUoRonYssMuqLCBLTX
77,In My Mind,Dynoro,7562844,2019-03-01--2019-03-08,global,0E9ZjEAyAwOXZ7wJC0PD33
78,Promises (with Sam Smith),Calvin Harris,7555474,2019-03-01--2019-03-08,global,5N5k9nd479b1xpDZ4usjrg
79,Hear Me Calling,Juice WRLD,7434728,2019-03-01--2019-03-08,global,5UYK9MervBCROg8AHNeEIy
80,I Like It,Cardi B,7432966,2019-03-01--2019-03-08,global,58q2HKrzhC3ozto2nDdN4z
81,Say My Name,David Guetta,7307022,2019-03-01--2019-03-08,global,0YammaEkYSeo9vQYZ1OwS6
82,bad idea,Ariana Grande,7296594,2019-03-01--2019-03-08,global,7EQpvVujgytLVY8vKiDHAg
83,365,Zedd,7175177,2019-03-01--2019-03-08,global,2XWjPtKdi5sucFYtVav07d
84,imagine,Ariana Grande,7139668,2019-03-01--2019-03-08,global,39LmTF9RgyakzSYX8txrow
85,2002,Anne-Marie,7122572,2019-03-01--2019-03-08,global,2BgEsaKNfHUdlh97KmvFyo
86,Taste (feat. Offset),Tyga,7053971,2019-03-01--2019-03-08,global,5IaHrVsrferBYDm0bDyABy
87,Shape of You,Ed Sheeran,7030820,2019-03-01--2019-03-08,global,7qiZfU4dY1lWllzX7mPBI3
88,NI BIEN NI MAL,Bad Bunny,7018352,2019-03-01--2019-03-08,global,278kSqsZIiYp8p3QjYAqa8
89,Red Room,Offset,6921332,2019-03-01--2019-03-08,global,4TWflhgevIGo448fWc6mQq
90,Reggaeton,J Balvin,6879758,2019-03-01--2019-03-08,global,2D3z17LBMJ2HEHeBFFjTLi
91,Mixed Personalities (feat. Kanye West),YNW Melly,6852232,2019-03-01--2019-03-08,global,6vWEAOUSxohKxhp0K1BsxL
92,Love Someone,Lukas Graham,6715878,2019-03-01--2019-03-08,global,3id2EVGKc3eFAMn9nFnB0r
93,Jocelyn Flores,XXXTENTACION,6624520,2019-03-01--2019-03-08,global,7m9OqQk4RVRkw9JJdeAw96
94,Money,Cardi B,6598436,2019-03-01--2019-03-08,global,2GGMabyHXnJmjY6CXhhB2e
95,Walk Me Home,P!nk,6578427,2019-03-01--2019-03-08,global,7DHApOHsIFo7EyfieArYGE
96,Armed And Dangerous,Juice WRLD,6574124,2019-03-01--2019-03-08,global,5wujBwqG7INdStqGd4tRMX
97,no tears left to cry,Ariana Grande,6570411,2019-03-01--2019-03-08,global,2qT1uLXPVPzGgFOx4jtEuo
98,Body (feat. brando),Loud Luxury,6562608,2019-03-01--2019-03-08,global,7K7MUBCnzgBAvMVW2RTWNs
99,idontwannabeyouanymore,Billie Eilish,6549047,2019-03-01--2019-03-08,global,40T5GIqQ1CegGm2PTEl8Bu
100,Bad Liar,Imagine Dragons,6522097,2019-03-01--2019-03-08,global,2RSHsoi04658QL5xgQVov3
101,11 Minutes (with Halsey feat. Travis Barker),YUNGBLUD,6506523,2019-03-01--2019-03-08,global,4mGdjNMo0RonTlOEb7cYg4
102,God's Plan,Drake,6493967,2019-03-01--2019-03-08,global,6DCZcSspjsKoFjzjrWoCdn
103,Bola Rebola,Tropkillaz,6470269,2019-03-01--2019-03-08,global,1OUPXna2MCgAt3VNmXJBtg
104,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,6466119,2019-03-01--2019-03-08,global,2LskIZrCeLxRvCiGP8gxlh
105,Believer,Imagine Dragons,6436333,2019-03-01--2019-03-08,global,0pqnGHJpmpxLKifKRmU6WP
106,Girls Need Love (with Drake) - Remix,Summer Walker,6428530,2019-03-01--2019-03-08,global,0mfCH4nfpshBQR9ueZP5eP
107,Under Pressure - Remastered,Queen,6385020,2019-03-01--2019-03-08,global,2fuCquhmrzHpu5xcA1ci9x
108,Perfect,Ed Sheeran,6371826,2019-03-01--2019-03-08,global,0tgVpDi06FyKpA1z0VMD4v
109,Psycho (feat. Ty Dolla $ign),Post Malone,6367388,2019-03-01--2019-03-08,global,3swc6WTsr7rl9DqQKQA55C
110,I Like Me Better,Lauv,6357615,2019-03-01--2019-03-08,global,2P91MQbaiQOfbiz9VqhqKQ
111,One Kiss (with Dua Lipa),Calvin Harris,6225938,2019-03-01--2019-03-08,global,7ef4DlsgrMEH11cDZd32M6
112,Lost In Japan,Shawn Mendes,6191358,2019-03-01--2019-03-08,global,79esEXlqqmq0GPz0xQSZTV
113,Leave Me Alone,Flipp Dinero,6169219,2019-03-01--2019-03-08,global,14mHfNsSHN0FbLftyjrV9g
114,Legacy (feat. Travis Scott & 21 Savage),Offset,6155697,2019-03-01--2019-03-08,global,7pMRoGLEJuFM2wl5pt0R99
115,Imposible,Luis Fonsi,6150701,2019-03-01--2019-03-08,global,4cuGZb0iFyHtwaSKdKrJkF
116,Bubalu,Becky G,6142100,2019-03-01--2019-03-08,global,7dNwJbsT0sg1le5kVugGJb
117,Créeme,KAROL G,6015162,2019-03-01--2019-03-08,global,1mT47pKLXUwPYGwB91GcNz
118,Rule The World (feat. Ariana Grande),2 Chainz,5870185,2019-03-01--2019-03-08,global,1R6VwZ8TuHRzxZUxe88n4I
119,fake smile,Ariana Grande,5864320,2019-03-01--2019-03-08,global,3wFLWP0FcIqHK1wb1CPthQ
120,Speechless (feat. Erika Sirola),Robin Schulz,5846512,2019-03-01--2019-03-08,global,1rCcsYnmqbMYdkG7kS9GC5
121,bellyache,Billie Eilish,5837618,2019-03-01--2019-03-08,global,51NFxnQvaosfDDutk0tams
122,Natural,Imagine Dragons,5831978,2019-03-01--2019-03-08,global,2FY7b99s15jUprqC0M5NCT
123,Solo de Mi,Bad Bunny,5813465,2019-03-01--2019-03-08,global,4uP3pUP18ennmz0tb3GphR
124,Beautiful (feat. Camila Cabello),Bazzi,5772439,2019-03-01--2019-03-08,global,4VUwkH455At9kENOfzTqmF
125,Let You Love Me,Rita Ora,5688966,2019-03-01--2019-03-08,global,5Fla3zyOCcIRqrDoKLU0DP
126,IDGAF,Dua Lipa,5664626,2019-03-01--2019-03-08,global,76cy1WJvNGJTj78UqeA5zr
127,Too Good At Goodbyes,Sam Smith,5660053,2019-03-01--2019-03-08,global,1mXVgsBdtIVeCLJnSnmtdV
128,Nonstop,Drake,5642400,2019-03-01--2019-03-08,global,0TlLq3lA83rQOYtrqBqSct
129,Whip (feat. Travis Scott),2 Chainz,5624406,2019-03-01--2019-03-08,global,6Z4rmc0uujCpl8yXe3yjgI
130,Pa Olvidarte (feat. Manuel Turizo) - Remix,ChocQuibTown,5607248,2019-03-01--2019-03-08,global,2ktoFujjJtantyMoVdBJlX
131,Somebody To Love - 2011 Mix,Queen,5605029,2019-03-01--2019-03-08,global,4rDbp1vnvEhieiccprPMdI
132,In My Feelings,Drake,5594827,2019-03-01--2019-03-08,global,2G7V7zsVDxg1yRsu7Ew9RJ
133,Almost (Sweet Music),Hozier,5547517,2019-03-01--2019-03-08,global,6UTmrvq4nRmx1iQ6iMd1FD
134,No Sleep (feat. Bonn),Martin Garrix,5543933,2019-03-01--2019-03-08,global,1ahVFh0ViDZr8LvkEVlq3B
135,"Thotiana (feat. Cardi B, YG) [Remix]",Blueface,5512258,2019-03-01--2019-03-08,global,1JkrD47SDpAbyvqKtolcea
136,Say You Won't Let Go,James Arthur,5503167,2019-03-01--2019-03-08,global,5uCax9HTNlzGybIStD3vDh
137,Esclavo de Tus Besos,Manuel Turizo,5498058,2019-03-01--2019-03-08,global,3g4UyIcQwutiG0TfW32GnX
138,I Fall Apart,Post Malone,5483388,2019-03-01--2019-03-08,global,75ZvA4QfFiZvzhj2xkaWAh
139,Best Part (feat. Daniel Caesar),H.E.R.,5458631,2019-03-01--2019-03-08,global,4OBZT9EnhYIV17t4pGw7ig
140,Think About You,Kygo,5444159,2019-03-01--2019-03-08,global,3Kuu5vASpXK8oRsxOvau6P
141,We Will Rock You - Remastered,Queen,5441699,2019-03-01--2019-03-08,global,4pbJqGIASGPr0ZpGpnWkDn
142,changes,XXXTENTACION,5437276,2019-03-01--2019-03-08,global,7AFASza1mXqntmGtbxXprO
143,Thunder,Imagine Dragons,5435789,2019-03-01--2019-03-08,global,1zB4vmk8tFRmM9UULNzbLB
144,Havana (feat. Young Thug),Camila Cabello,5421459,2019-03-01--2019-03-08,global,1rfofaqEpACxVEHIZBJe6W
145,Bad Girls (feat. Gucci Mane),Lil Skies,5414894,2019-03-01--2019-03-08,global,0hCHNYL8ApQCGNwJrYN1FY
146,Splashin,Rich The Kid,5374560,2019-03-01--2019-03-08,global,79OEIr4J4FHV0O3KrhaXRb
147,Ruin My Life,Zara Larsson,5365847,2019-03-01--2019-03-08,global,5tAa8Uaqr4VvA3693mbIhU
148,The Middle,Zedd,5352769,2019-03-01--2019-03-08,global,09IStsImFySgyp0pIQdqAc
149,Pa Mí - Remix,Dalex,5317711,2019-03-01--2019-03-08,global,224EVTFiLsdQignUFLvDeH
150,FRIENDS,Marshmello,5317083,2019-03-01--2019-03-08,global,08bNPGLD8AhKpnnERrAc6G
151,Vaina Loca,Ozuna,5303441,2019-03-01--2019-03-08,global,48zFZh27QU5qsrBjn4C2FA
152,ocean eyes,Billie Eilish,5289082,2019-03-01--2019-03-08,global,2uIX8YMNjGMD7441kqyyNU
153,Solo (feat. Demi Lovato),Clean Bandit,5257978,2019-03-01--2019-03-08,global,3NuK5xMlSlB6K2Qp16zf3h
154,This Feeling,The Chainsmokers,5243239,2019-03-01--2019-03-08,global,4NBTZtAt1F13VvlSKe6KTl
155,Shotgun,George Ezra,5206835,2019-03-01--2019-03-08,global,4ofwffwvvnbSkrMSCKQDaC
156,Sola,Manuel Turizo,5196275,2019-03-01--2019-03-08,global,675w3ACw5xZR3ODhUJlEVN
157,Forever Alone,Paulo Londra,5089602,2019-03-01--2019-03-08,global,5NPzbTzFxIQPaheZuPhn4f
158,ghostin,Ariana Grande,5059403,2019-03-01--2019-03-08,global,4lD7gHKF1e8Y9stQuVezZB
159,New Rules,Dua Lipa,5058901,2019-03-01--2019-03-08,global,2xJCMIJfcNYDc5iR0sAm2O
160,Congratulations,Post Malone,5015253,2019-03-01--2019-03-08,global,3a1lNhkSLSkpJE4MSHpDu9
161,Te Boté - Remix,Nio Garcia,4993324,2019-03-01--2019-03-08,global,3V8UKqhEK5zBkBb6d6ub8i
162,Baby,Amenazzy,4987705,2019-03-01--2019-03-08,global,2IA8cFA46DkjgbsRG7kKbp
163,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,4961292,2019-03-01--2019-03-08,global,0jAfdqv18goRTUxm3ilRjb
164,Kiss and Make Up,Dua Lipa,4957995,2019-03-01--2019-03-08,global,13hvHEstJ4sNbzdroPrPI3
165,Happy Now,Kygo,4923085,2019-03-01--2019-03-08,global,14sOS5L36385FJ3OL8hew4
166,No Stylist,French Montana,4906356,2019-03-01--2019-03-08,global,04MLEeAMuV9IlHEsD8vF6A
167,Big Plans,Why Don't We,4874644,2019-03-01--2019-03-08,global,6Yx181fZzA0YE2EkUsYruq
168,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,4864839,2019-03-01--2019-03-08,global,6WkJ2OK163XXS2oARUC9JM
169,Space Cadet (feat. Gunna),Metro Boomin,4812293,2019-03-01--2019-03-08,global,1fewSx2d5KIZ04wsooEBOz
170,Better When You're Gone,David Guetta,4756466,2019-03-01--2019-03-08,global,4Tvw0lweq9l2JPQKFbpbBQ
171,Electricity (with Dua Lipa),Silk City,4754956,2019-03-01--2019-03-08,global,5N4erncE7kuUccm7zEmwzk
172,Almeda,Solange,4746650,2019-03-01--2019-03-08,global,6IAgarq2wDeYzpsY2Kx0Hw
173,Fuck Love (feat. Trippie Redd),XXXTENTACION,4733110,2019-03-01--2019-03-08,global,7AQim7LbvFVZJE3O8TYgf2
174,Aullando,Wisin & Yandel,4718398,2019-03-01--2019-03-08,global,7BuHdm4lQqcyG3qTwdkxus
175,Ric Flair Drip (& Metro Boomin),Offset,4705739,2019-03-01--2019-03-08,global,7sO5G9EABYOXQKNPNiE9NR
176,Asesina - Remix,Brytiago,4704902,2019-03-01--2019-03-08,global,59PYgzOiOjGDzjDT5N5oOX
177,Look Alive (feat. Drake),BlocBoy JB,4702500,2019-03-01--2019-03-08,global,4qKcDkK6siZ7Jp1Jb4m0aL
178,Rise,Jonas Blue,4701017,2019-03-01--2019-03-08,global,3KLygy1YWhmrQx0GRs7IOx
179,Just You and I,Tom Walker,4693086,2019-03-01--2019-03-08,global,03x2rVJRFUrvwlfxoHd9Mo
180,BEBE,6ix9ine,4686778,2019-03-01--2019-03-08,global,4KkUjFkcQvGvWekl8RATDn
181,Falling Down - Bonus Track,Lil Peep,4666004,2019-03-01--2019-03-08,global,4jvjzW7Hm0yK4LvvE0Paz9
182,Closer,The Chainsmokers,4662548,2019-03-01--2019-03-08,global,7BKLCZ1jbUBVqRi2FVlTVw
183,Envy Me,Calboy,4655947,2019-03-01--2019-03-08,global,05t7JMip6JrLuSrMV5yYjX
184,XO Tour Llif3,Lil Uzi Vert,4648185,2019-03-01--2019-03-08,global,7GX5flRQZVHRAGd6B4TmDO
185,In My Blood,Shawn Mendes,4645537,2019-03-01--2019-03-08,global,2QZ7WLBE8h2y1Y5Fb8RYbH
186,Photograph,Ed Sheeran,4629830,2019-03-01--2019-03-08,global,6fxVffaTuwjgEk5h9QyRjy
187,Noticed,Lil Mosey,4616362,2019-03-01--2019-03-08,global,6JQvHMSaR8flFsN53ypOfP
188,MALA,6ix9ine,4586877,2019-03-01--2019-03-08,global,0LQ1J0BCzA2qnAgp9MkkNE
189,Happier,Ed Sheeran,4541371,2019-03-01--2019-03-08,global,2RttW7RAu5nOAfq6YFvApB
190,Faucet Failure,Ski Mask The Slump God,4519016,2019-03-01--2019-03-08,global,1ThmUihH9dF8EV08ku5AXN
191,What A Time (feat. Niall Horan),Julia Michaels,4516584,2019-03-01--2019-03-08,global,5WtfUKzXircvW8l5aaVZWT
192,Killer Queen - 2011 Mix,Queen,4497995,2019-03-01--2019-03-08,global,4cIPLtg1avt2Jm3ne9S1zy
193,goosebumps,Travis Scott,4492718,2019-03-01--2019-03-08,global,6gBFPUFcJLzWGx4lenP6h2
194,Africa,TOTO,4478552,2019-03-01--2019-03-08,global,2374M0fQpWi3dLnB54qaLX
195,Ya No Tiene Novio,Sebastian Yatra,4476609,2019-03-01--2019-03-08,global,7uQmJ1jgNzBpATSoWKSPFu
196,I Love It (& Lil Pump),Kanye West,4465360,2019-03-01--2019-03-08,global,4S8d14HvHb70ImctNgVzQQ
197,Ta To Gucci (Remix),Cauty,4458066,2019-03-01--2019-03-08,global,7kuRvjpeUcn6qNV9IBXC2C
198,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,4449143,2019-03-01--2019-03-08,global,4e4fqjx0Izh4svvTef1z7e
199,KIKA,6ix9ine,4440881,2019-03-01--2019-03-08,global,6Gy7rXB6Ku5vIWC7WGWsl3
200,All Girls Are The Same,Juice WRLD,4420950,2019-03-01--2019-03-08,global,4VXIryQMWpIdGgYR4TrjT1
1,Someone You Loved,Lewis Capaldi,3254627,2019-03-08--2019-03-15,gb,2TIlqbIneP0ZY1O0EzYLlc
2,Giant (with Rag'n'Bone Man),Calvin Harris,2800750,2019-03-08--2019-03-15,gb,5itOtNx0WxtJmi1TQ3RuRd
3,"break up with your girlfriend, i'm bored",Ariana Grande,2683642,2019-03-08--2019-03-15,gb,4kV4N9D1iKVxx1KLvtTpjS
4,7 rings,Ariana Grande,2516127,2019-03-08--2019-03-15,gb,6ocbgoVGwYJhOv1GgI9NsF
5,Disaster (feat. J Hus),Dave,2459662,2019-03-08--2019-03-15,gb,3rqmxZNh2BRgJ3BiCPFTSG
6,Don't Call Me Up,Mabel,2398618,2019-03-08--2019-03-15,gb,5WHTFyqSii0lmT9R21abT8
7,Wow.,Post Malone,2343003,2019-03-08--2019-03-15,gb,6MWtB6iiXyIwun0YzU6DFP
8,Sucker,Jonas Brothers,2292361,2019-03-08--2019-03-15,gb,4y3OI86AEP6PQoDE6olYhO
9,Streatham,Dave,2266723,2019-03-08--2019-03-15,gb,59PUOc7B0WCNNx8Nr4qaA4
10,Location (feat. Burna Boy),Dave,1998064,2019-03-08--2019-03-15,gb,3z4CGd63tpUn9a6oQSG0CI
11,Dancing With A Stranger (with Normani),Sam Smith,1906248,2019-03-08--2019-03-15,gb,6Qs4SXO9dwPj5GKvVOv8Ki
12,Options,NSG,1835847,2019-03-08--2019-03-15,gb,2cytBOLpwFRX7J9URCrFIe
13,i'm so tired...,Lauv,1754640,2019-03-08--2019-03-15,gb,7COXchtUOMd6uIT6HvmRaI
14,Just You and I,Tom Walker,1732187,2019-03-08--2019-03-15,gb,03x2rVJRFUrvwlfxoHd9Mo
15,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1643938,2019-03-08--2019-03-15,gb,3KkXRkHbMCARz0aVfEt68P
16,Shallow,Lady Gaga,1617181,2019-03-08--2019-03-15,gb,2VxeLyX666F8uXCJ0dZF8B
17,Sweet but Psycho,Ava Max,1528466,2019-03-08--2019-03-15,gb,25sgk305KZfyuqVBQIahim
18,bury a friend,Billie Eilish,1514613,2019-03-08--2019-03-15,gb,4NzMOnvSJVNKF7nw5NkXIP
19,Psycho,Dave,1484249,2019-03-08--2019-03-15,gb,0FWAIRd9Uz5uNek7cALYNC
20,Screwface Capital,Dave,1451626,2019-03-08--2019-03-15,gb,65TggCitjPK0sUXtwgOkN9
21,Murder On My Mind,YNW Melly,1433659,2019-03-08--2019-03-15,gb,7eBqSVxrzQZtK2mmgRG6lC
22,Black,Dave,1380343,2019-03-08--2019-03-15,gb,0J43IKwcofdlTQPjcbHxCM
23,"thank u, next",Ariana Grande,1250514,2019-03-08--2019-03-15,gb,3e9HZxeyfWwjeyPAMmWSSQ
24,Talk,Khalid,1241838,2019-03-08--2019-03-15,gb,0rTV5WefWd1J3OwIheTzxM
25,Going Bad (feat. Drake),Meek Mill,1170091,2019-03-08--2019-03-15,gb,2IRZnDFmlqMuOrYOLnZZyc
26,MIDDLE CHILD,J. Cole,1121340,2019-03-08--2019-03-15,gb,2JvzF1RMd7lE3KmFlsyZD8
27,Happier,Marshmello,1114959,2019-03-08--2019-03-15,gb,2dpaYNEQHiRxtZbfNsse99
28,wish you were gay,Billie Eilish,1105452,2019-03-08--2019-03-15,gb,4txc3txsIt81diMzGhrVPS
29,Environment,Dave,1083293,2019-03-08--2019-03-15,gb,7l1P6WtVtq1zQMq6qazNA4
30,Please Me,Cardi B,1075989,2019-03-08--2019-03-15,gb,0PG9fbaaHFHfre2gUVo7AN
31,Advice,Cadet,1055082,2019-03-08--2019-03-15,gb,1fp2uoWXPca3mIdxRHIgQm
32,Walk Me Home,P!nk,1042974,2019-03-08--2019-03-15,gb,7DHApOHsIFo7EyfieArYGE
33,Shotgun,George Ezra,1025434,2019-03-08--2019-03-15,gb,4ofwffwvvnbSkrMSCKQDaC
34,Robbery,Juice WRLD,1024401,2019-03-08--2019-03-15,gb,6Hj9jySrnFppAI0sEMCZpJ
35,High Hopes,Panic! At The Disco,1007026,2019-03-08--2019-03-15,gb,1rqqCSm0Qe4I9rUvWncaom
36,Fast,Juice WRLD,999634,2019-03-08--2019-03-15,gb,6MjNilJCVKJq0LfFvo5jWJ
37,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,996593,2019-03-08--2019-03-15,gb,27rdGxbavYJeBphck5MZAF
38,Voices,Dave,996197,2019-03-08--2019-03-15,gb,3un8AsY9s9YyEv2tqTrxVv
39,Lesley (feat. Ruelle),Dave,989481,2019-03-08--2019-03-15,gb,5F0Bf5M5lTO8SwfRQai4or
40,Don’t Feel Like Crying,Sigrid,987082,2019-03-08--2019-03-15,gb,1ABvDz0JnQGO8M8NYjRNMp
41,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,978259,2019-03-08--2019-03-15,gb,1wJRveJZLSb1rjhnUHQiv6
42,Thotiana,Blueface,962582,2019-03-08--2019-03-15,gb,3oh6SCCeLuXhFpEyepla6G
43,Purple Heart,Dave,951111,2019-03-08--2019-03-15,gb,2HUW8dnie8O8JkDzbo7Ivs
44,SICKO MODE,Travis Scott,941796,2019-03-08--2019-03-15,gb,2xLMifQCjDGFmkHkpNLD9h
45,Without Me,Halsey,937399,2019-03-08--2019-03-15,gb,5p7ujcrUXASCNwRaWNHR1C
46,Eastside (with Halsey & Khalid),benny blanco,919373,2019-03-08--2019-03-15,gb,7FGq80cy8juXBCD2nrqdWU
47,Better Now,Post Malone,884705,2019-03-08--2019-03-15,gb,7dt6x5M1jzdTEt8oCbisTK
48,Nights Like This (feat. Ty Dolla $ign),Kehlani,875386,2019-03-08--2019-03-15,gb,6ZRuF2n1CQxyxxAAWsKJOy
49,Funky Friday,Dave,870875,2019-03-08--2019-03-15,gb,01IQ4aQgOf0Kkq3a273hmO
50,Bohemian Rhapsody - 2011 Mix,Queen,817657,2019-03-08--2019-03-15,gb,7tFiyTwD0nx5a1eklYtX2J
51,Promises (with Sam Smith),Calvin Harris,806740,2019-03-08--2019-03-15,gb,5N5k9nd479b1xpDZ4usjrg
52,Kitchen Kings,D-Block Europe,791369,2019-03-08--2019-03-15,gb,1RJHieKAxYz9qbREvOR5eA
53,Grace,Lewis Capaldi,782846,2019-03-08--2019-03-15,gb,4eQBL0cuF3ismYCzBff2Ii
54,"How It Is (feat. Roddy Ricch, Chip & Yxng Bane)",The Plug,771278,2019-03-08--2019-03-15,gb,1ogmtYEsS4ywfLIhMee5bu
55,ZEZE (feat. Travis Scott & Offset),Kodak Black,761250,2019-03-08--2019-03-15,gb,0FZ4Dmg8jJJAPJnvBIzD9z
56,Here With Me,Marshmello,757818,2019-03-08--2019-03-15,gb,5icOoE6VgqFKohjWWNp0Ac
57,Body (feat. brando),Loud Luxury,746716,2019-03-08--2019-03-15,gb,7K7MUBCnzgBAvMVW2RTWNs
58,Taste (feat. Offset),Tyga,723707,2019-03-08--2019-03-15,gb,5IaHrVsrferBYDm0bDyABy
59,My Bad,Khalid,700712,2019-03-08--2019-03-15,gb,1DUSuNhF8P5vUGNPpQiZa5
60,Lucid Dreams,Juice WRLD,690745,2019-03-08--2019-03-15,gb,285pBltuF7vW8TeWk8hdRR
